"1494097285126492163,""@pauloeneas @phvoxcanal Rússia t fertilizantes: sim, é um excelente parceiro estratégico"",",
"1494097284266659840,@AP Putin just playing games 😏,",DN
"1494097282551226376,""Bom dia! Segue o #AdyNews dessa quarta-feira, 16/02:\n\n- Jair Bolsonaro se encontrou hoje com Vladimir Putin após prestar homenagem a soldados comunistas mortos na 2ª guerra;\n\n https://t.co/xj1AESjFmJ"",",
"1494097282282799104,""@RT_com @A_Rebel Não sou especialista em expressões faciais, há gente muito bem qualificada e técnica para isto, mas como leigo, senti a grande e sincera """"satisfação"""" de Putin em receber Bolsonaro. Estou errado? Alguém qualificado me responda. 🤔"",",
"1494099159674204165,Los Mercados Reaccionando a cualquier movimiento de #Rusia 😅\n\n#Bitcoin #Crypto #Russia https://t.co/Z0lR6khrdg,",
"1494097281611702272,How is it that 100 US senators can agree to confront Russia over Ukraine. But Canada agree to protect civil rights and human rights protection for African-Americans.#NATO .#Civil Rights .#Conservatives .#StandWithUkraine .#HumanRights .,",
"1494097281418768385,""@Lostseeker19 @Hippokleides US has a better airforce and more quality electronics, however ,it is not deployed nearby in any strength.\n\nHad e.g. NATO been serious about deterring Russian aggression, it'd have sent a large amount of air assets into eastern Poland and Ukraine. \n\nIt has not done so."",",
"1494097279791382532,Ike has equipped the Axe of Dispar and has increased is attack points by 1000. https://t.co/D7ecPENBdl,",
"1494097279321460736,""Is Djokovic is about to invade a sovereign state? Because if not, his prominence in the news bulletins is insane."",",
"1494097278692384771,What does the latest satellite imagery tell us about Russian claims of a withdrawal from the Ukraine border?  https://t.co/rciyoseCPj https://t.co/ElQDBCCSN8,",
"1494097277740331009,BREAKING: UK Home Secretary scraps ‘Golden Visa’ program that has been routinely abused by Russian oligarchs and Putin cronies to infiltrate British society. This is an excellent development https://t.co/2ecidplaJZ,",
"1494097277572599819,""Hotpatching is now GA via Azure Automanage for Windows Server - i.e for Windows Server 2022 Azure Edition. This means not rebooting your server every month for security updates, giving you a better uptime, quicker patching, &amp; lowered attack timelines https://t.co/QX79Kd1Yhb /1"",",
"1494098509267709952,""This may come as a great shock to some in Washington, but the number one issue on the minds of American voters is not Ukraine."",",PN
"1494097275412434945,The @apocalypticapes founders are speaking about the recent FUD attack on @garyvee and the fake Apocalyptic Apes ads that were targeted at him. Listen in as we dig into this scourge within the #NFTCommunity https://t.co/p0bpUMl8em,",
"1494098663316070400,""Pr @jairbolsonaro sendo recepcionado pelo Presidente da Rússia Vladimir Putin no Kremlin, sede do Governo Russo em Moscou\n.                      🇧🇷🤝🇷🇺 https://t.co/TD94NrWsZp"",",
"1494097274875494401,https://t.co/YUF17KudaY,",
"1494099189512478723,This is a weird clip that implicitly attacks journalism. But it lays out the thinking of people who essentially believe that reporting they disagree with is a form of “doxxing” \n\nAnd it presents baffling logic: Revealing powerful business interests to the public is dangerous https://t.co/UwtGpBA41N,",
"1494097273915162629,https://t.co/IICYDmDsjK,",
"1494099252892651522,""⚠️⚠️⚠️GENTE!!!!!!\n\nTODOS os inscritos na UFMG e UFG estão relatando casos de SEQUESTRO!\n\nO governo pega seus dados, invade sua casa, e leva voce e TODA A SUA FAMILIA! \n\nPOR FAVOR, NÃO BOTEM ESSAS FACULDADES NO SISU!!! PELO SEU PROPRIO BEM!😱😱😱"",",
"1494097273470529546,""@heuteshow Also falls die Russen in die Ukraine einmarschieren, müssen die Soldaten dann auch Abstand einhalten und Maske tragen 😀 ? Die ukrainischen Soldaten könnten dann von den Russen ja auch erstmal den impfstatus abfragen also einfach 2g+ verlangen und die Invasion ist vom Tisch 😀;-)"",",
"1494097272866545671,""@A17230705Araujo É e repare quê o Putin aprta a mão do MITO como se conhecesse à anos, amizade antiga, sabe aquele CARA que fecha com à GENTE de primeira sem trairagem??os 2 se ENTENDEM"",",
"1494097270614241282,""Chora @JornalOGlobo \n@o_antagonista @UOL\nVcs são patéticos \nExcelentíssimo Fachin se as urnas são confiáveis \nporque ter medo de ataques hackers ? \nAssista a """"Bolsonaro na Rússia deixa a imprensa revoltada - Verdadeiro líder mundial"""" no YouTube https://t.co/EgMPnDbD8p"",",
"1494097270534455302,""Bolsonarista trocou a foto do Trump pela do Putin , e a bandeira de Israel pela da Rússia 😂😂😂😂"",",
"1494097270526164995,""@KofmanMichael Russia managed to shortly seize the narrative with this, but the US is seizing it right back by spinning this as Russia promising de-escalation and then doing something else."",",PN
"1494098163619278853,Qual a função de um vereador carioca estar na comitiva presidencial à Rússia ?,",
"1494097266881155072,Police are searching for the man who robbed a southeast Fresno vendor. The crime was caught on camera and has spread quickly on social media. https://t.co/FCep2LRCAi https://t.co/M3kf5BTUxU,",
"1494097266562547721,""Comunicado Conjunto do Presidente da República Federativa do Brasil, Jair Messias Bolsonaro, e do Presidente da Federação da Rússia, Vladimir Putin https://t.co/U9f7Fzlo60 via @hoje_no https://t.co/uLHNsBoA0Q"",",
"1494097266210127872,""US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback https://t.co/iejz8Y5Aax"",",
"1494097265883070466,""US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback - CNN Politics https://t.co/yOFSB5MHLP"",",
"1494097265841127428,Vai daí e estivemos todos a perceber isto mal: afinal são os EUA e a NATO que preparam uma invasão da Rússia 🤡 https://t.co/wcxJ4OZzbq,",
"1494097265668943873,""When are we getting the commission to investigate all of the Democrats that funded and encouraged hundreds of riots, attacks on federal buildings, and destruction of hundreds of American businesses?\n@SpeakerPelosi @POTUS #GOP #BlackLivesMatter #DemocratsAreDestroyingAmerica"",",
"1494097264675016704,When will the chemical attack Russian false flag will happen in Ukraine? Any dates? CIa?,",
"1494097264322695169,Ulan putin vuracaksan vur şu ukraynayı artık 5 milyon mülteciye ihtiyacımız var,",
"1494097264083877889,【速報】ロシア軍の縮小はフェイクか　実際には増派 - News U.S. https://t.co/buAKTm9uMO,",
"1494097263957876737,@AP Putin knew who he could move on.\nSilent for 4 years.,",
"1494098639958036480,Putin botou o Bolsonaro pra homenagear os soldados comunistas que combateram o nazismo e teve que parar a terceira guerra mundial de tanto rir,",
"1494097263689224193,""“As pressure builds following the recognition of the Uyghur genocide by hundreds of human rights organizations and a growing number of governmental bodies, the PRC aims to change the subject.”\nhttps://t.co/AeF1c63LK8"",",
"1494097261986725893,Worth remembering \n\n📍https://t.co/jT0ve1WDtO\n\n📍https://t.co/xcZV04XdyC,",
"1494097261877514242,""DDoS attack on banks, govt websites of Ukraine on Feb 15 was largest in history – minister https://t.co/zufewHq0iw"",",
"1494097260673654785,Putin tocando a música de campanha do Biroliro? 😳 https://t.co/mFbyJ9lwEK,",
"1494098057578696704,The United States is now becoming dangerously close to the following scenario ( Just exchange US for Russia and Putin's for Trump's): https://t.co/atzHcpZkg3,",
"1494097259331473412,""Quando a União Soviética acabou, em 1991, esta cortina de ferro, que protegia Moscou, se desmanchou.\n\nMilhões de habitantes de países dominados pelos russos foram às ruas pedir independência. O Pacto acabou.\n\nPutin chama este capítulo de “maior catástrofe geopolítica do século”. https://t.co/2jbJCIYwyB"",",
"1494097618523336713,Saíram as primeiras imagens da reunião entre Bolsonaro e Putin. Que orgulho do nosso presidente! Não se sujou de farofa e fez pipi na caixinha de areia! #BolsonaroOrgulhodoBrasil https://t.co/xBJbpCKMfL,",
"1494097257758695433,#MOGADISHU Elite anti terror Forces Haramcad have thwrated an Alshabab attack on checkpoint and seized NOHA vehicle with explosives and arrested 8 Alshabab attackers who are believed to part of the attackers of today's bombings. https://t.co/DrfND2ziL9,",
"1494097257054015490,@JustinTrudeau Has The President of Ukraine invoked their Emergencies Act?,",
"1494098034178809863,""Após humilhar os generais do seu governo na Rússia, Bolsonaro ameaça usar as Forças Armadas para impedir sua iminente derrota nas urnas \n\nhttps://t.co/RasbUd7UD8"",",
"1494097255783186436,@WrathDemon666 @pahl_kay Russia could find a democratic solution to the NATO problem\n\nhttps://t.co/ozZAWk4jPV,",PN
"1494097255636213763,Never trust these 'Indians'\n\n* Who refuse to sing Vande Mataram\n\n* Who enjoy when soldiers attain martyrdom\n\n* Who cry when Israel attacks Palestinian terrorists,",
"1494097255502131200,@zacharybasu @joshtpm #RememberGeorgia &amp; #Putin…just saying.,",
"1494097255300689923,""Semoga khotbah jumat ini tentang, perang melawan hawa nafsu dan perang Rusia dan Ukraine."",",
"1494097255170818050,""I say we don't capitalize the nouns in German anymore!\n""""Die NATO leitet eine truppenstationierung in Rumänien ein. Intern haben Paris und Berlin Putin sogar mit dem ende der grundakte gedroht. Das kann man auch beim bundeskanzler zwischen den zeilen heraushören.""""\n#langtwt"",",
"1494097254591905793,""More from US official refuting Russian claims: “In the last several days, Russia has increased its troop presence along the border [by] as many as 7,000 troops, with some arriving today.” \n\n#Ukraine"",",
"1494099040266436609,""A black supremacist committed a mass casualty domestic terrorist attack against white people celebrating a Christian holiday (hate crime), even targeting children and the elderly , and the media forgot about it in 48 hours"",",
"1494097253291765763,""AP: Russia has added as many as 7,000 troops to Ukraine border in recent days, contrary to claims of withdrawal, US official says"",",
"1494097252838785026,#Russia 𝘢𝘭𝘸𝘢𝘺𝘴 lies. https://t.co/lEKbNt1lje,",
"1494098092861313028,It's striking that pretrial release is even possible in a case of seditious conspiracy.. in which a defendant is accused of hatching a plan to attack the Capitol and block the peaceful transfer of power\n\nThen again.. some of his co-defendants are already on pretrial release,",PN
"1494097250712178695,""@SatiricalJW @ASBMilitary Maybe Ukraine should not have introduced its nationalists 200+ (УНА-УНСО) into Chechnya '94? Maybe Ukraine shouldn't have chanted """"Death to Russia!"""" on the Maidan in 2013, when Russia didn't touch them for 25 years? No? https://t.co/4CwXfgtG8T"",",
"1494098908729036803,""1/ More on “genocide” in Donbas. Here is a Donbas pastor Oleksandr Khomchenko. In August 2014, After co-organizing a public “Prayer for Ukraine” demo in Donetsk, he was kidnapped and tortured by Russia-led militants. He never fully recovered and died at the age of 59 in 2018. https://t.co/Nh1vuYv3S7"",",
"1494097250015842304,US official: Russia adds 7K more troops near Ukraine border.  https://t.co/Js0koNpFEa,",
"1494097249533632523,[2.6 Beta] Ayato Data\n\nNote: His 4th hit on normal attacks is 29.4%x2 at base. https://t.co/mD3ZxdXY5U,",
"1494097247256162307,""Biden official: “Yesterday, the Russian government said it was withdrawing troops from the border with Ukraine. They received a lot of attention for that claim, both here and around the world. But we now know it was false.”  per @kwelkernbc"",",PN
"1494097247096782851,""@orlandoguerreir Donald Trump só não ficou eunuco, porque perdeu a eleição. Vladimir Putin que se cuide!."",",
"1494097246463623169,@scoobydoodishit it still hasnt been illustrated yetttt but riftan will find out about maxi's father abusing her and then riftan tries to attack him out of angerrrrrrr,",
"1494097245893185536,@MarkHoward03 A number of times this cricket season in reference to opposition batting the term failed to produce has been used.\nReality Australia would be the number 1 bowling attack worldwide. 😉🙂,",
"1494097245364498439,""@steinberger_l Of couse we are being misled, but we may still end up in war over Ukraine."",",
"1494097243867070467,🇬🇧|#Japan offers the #EU to cede its gas orders to #Europe in the event of a gas supply cut-off from #Russia. It doesn't have to come to that if diplomacy is finally applied. #UkraineConflict #ID #NordStream2 https://t.co/fOqDqfAPfc,",
"1494097243846189057,@MMFlint So Michael how does it feel to be on the same page as Tucker Carlson in regards to Russia? Ironic you both see eye to eye on something. Understand by doing so you have effectively given him and countless other Pro-Trump/Putin conservatives legitimacy in their talking points.,",
"1494097243804258313,""If Israel gives Ukraine the """"Iron Dome System"""", we will supply dangerous missiles to all Palestinian organizations, including Hezbollah. Russia openly threatens Israel."",",
"1494097242730504194,On MSNBC. 11 am ET. Wednesday. 16 Feb. UKRAINE. Russians insist troops pulling back. Sec Def Austin in Brussels NATO Def Ministers meeting. Sunday….end of training exercise in Belarus. Will Russian divisions withdraw? https://t.co/UIKmRyjBN9,",
"1494097241975541762,""🌊 The Humanist Report #NewVideo: Lindsey Graham is VERY Horny for War with Russia | February 16, 2022 at 11:13PM #TheHumanistReport #MikeFigueredo #TYTlive 🔗 https://t.co/yxV6TzLuze https://t.co/onqPCTJqIj"",",
"1494097241962913796,""Kremlin Teases 'Alternatives' To SWIFT If Sanctioned, Including Crypto, In """"Fortress Russia"""" Strategy | ZeroHedge https://t.co/a6FWmwGotS"",",
"1494097240046059528,""@neekfc7 @OTDB @hasanthehun @melindaharing Legacy means a lot to politicians like Joe Biden. He will not want to be seen as the guy who nukes the world, but Putin don't give a fuck, and he's got some pretty wild delusions about nukes. Russia's defense posture is shoot nukes if the government is """"at risk"""". Not cool at all."",",PN
"1494098260159463424,""Neste momento Putin está pedindo para o Bolsonaro fazer um desenho bem bonito, enquanto ele resolve a treta com a Ucrânia."",",
"1494097238800289792,""@velocirapture23 @caterita2008 @propornot @ChrisGillmann @michael53021960 Serbia: a bombing campaign with UN approval. Because, Srebrenica. And Sarajevo. But that wasn't about NATO annexation and you know that. As for Libya, I think that was a mistake. But NATO didn't invade Libya and force it into EU/NATO membership either. My point stands."",",PN
"1494097238712279041,@K_P_W3 Full port $SPY 0dte calls right after @faststocknewss or @DeItaone says some shit about Russia and Ukraine,",
"1494097237340794886,""#Comey told the Office of Inspector General that Brennan, Director of National Intelligence #JamesClapper, and National Security Advisor #SusanRice were in attendance along with himself and Obama.\nhttps://t.co/KVhBCx4g87"",",
"1494097237252743168,""А це, мабуть, було найважчим. Пояснювальна, яка написана Державною мовою. https://t.co/56JMlXec6i"",",
"1494097237139406850,""I saw ⁦@MattHancock share gross misreporting of this from a right-wing sewer. This is why they want to cow the BBC. When you defend a liar, first you have to lie. Second, you have to attack truth-tellers. Third, you have to get truth off the table. https://t.co/cF3Iib2egu"",",
"1494097236929937410,""$SPY looks like all white house holding puts so they keep saying the same thing every hour.\n\nU.S. SAYS RUSSIA'S CLAIM IT WAS WITHDRAWING TROOPS FROM THE BORDER WITH UKRAINE IS """"FALSE"""" -SENIOR U.S. OFFICIAL 🆓"",",
"1494097236598222855,""interval training. attacks, power climbs, isolation. \n\n🔈 seven lions - summer of the occult https://t.co/wQWLAVgxcX"",",
"1494097235453218816,@BTheorists What did happen to that person having an asthma attack in the shed? We never heard if they got their puffer and were ok,",
"1494097235302400002,""@nayibbukele What the heck sleepy Biden is doing sticking his nose in ES and Ukraine then?\nHe's not just sleepy,he became a clown as well.\nNext elections you're out Joey. https://t.co/NYULSTCaHq"",",PN
"1494097233838542848,""Our democracy is under attack. This isn't about vaccine mandates or their freedom, and now is not the time to stay silent against these terrorists. #cdnpoli"",",
"1494097233448292352,""We stand with President @ZelenskyyUa and the people of Ukraine on this Day of Unity. We remain firm in our commitment to Ukraine’s sovereignty &amp; territorial integrity, as well as Ukraine’s economic &amp; financial stability. #UnitedWithUkraine"",",
"1494097232810889222,""It is good that the World sees that indeed Ukrainians are Europeans. \nUkraine is the """"heart"""" of Europe. https://t.co/O3hpv6SLsz"",",
"1494097230529273861,""""""Coincidência ou não, a Rússia retirou tropas da fronteira....""""\nVAI TOMAR NO CU, Bolsonaro! \nHahahahaha!"",",
"1494097229078011912,""NEVER trust Putin. Never. Tell your kids to NEVER trust Putin. Tell your grandkids. Put it in your will. Never, ever trust Putin. \n\nUS says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/ssNxaH8KtM"",",
"1494097228352344075,""@tedcruz @tedcruz, I've read the court filing. Please show me where it is a crock?\n\nI was shocked over the part about Trump &amp; staff using the strange Russian cell phones.  Why do that? \n\nI'm dying to know what intel Trump / Russia has about you."",",
"1494097228092350465,""He cost thousands of people 6 figure jobs when he gifted the Keystone to Putin. With all the Executive Orders stopping Trumps policies,  he single handedly caused inflation making us dependent on other nations. https://t.co/8Uy7M9X424"",",
"1494097226456797187,""While we are all talking Mike Burgess/ ASIO extraordinary intervention, can we also talk about the things he said are an actual risk on @abc730 , like Incels. Does Scott Morrison even know what an Incel is? Or his Minister for Women’s Safety. Do they care? https://t.co/lY0rbuL4iF"",",
"1494097224447545347,""O vereador do rio de janeiro vai pra Russia tudo pago em vez de trabalhar.\n\nNa Russia, em vez de fazer algo que presta, fica no twitter comentando sobre a Câmara do Rio.\n\nHAHAHAHHAHA #CarluxoMamateiro https://t.co/hAsWepuvvm"",",
"1494099244843679746,There is mounting evidence of a pattern of Tigrayan forces committing war crimes and possible crimes against humanity in areas under their control in the Amhara region since July 2021.\nhttps://t.co/dOjxS9QlYZ,",
"1494097222983630851,Hoje foi o enterro do Brasil. \nE nosso corpo foi enterrado na Rússia. https://t.co/CdRtylLXbI,",
"1494099061934338055,O VLADIMIR PUTIN CONSEGUIU O IMPOSSÍVEL! Bolsonaro visitando o memorial dos soldados comunistas em Moscou. https://t.co/nib51TRrOg,",
"1494098761219551235,""Vladimir Putin apertou a mão de @jairbolsonaro Sentaram perto um do outro. Uma mesinha separando. Não-vacinado, Bolsonaro fez exame de PCR: covid zero. Putin não se aproximou de outros chefes de Estado com quem se reuniu. Alegaram medinho de ceder material genético para os russos"",",
"1494097221381459968,""US says Russia has added 7,000 troops along Ukraine border, despite claims of pullback\nhttps://t.co/qviPRHOnAu"",",
"1494097221247197188,""BREAKING: Russia has added as many as 7,000 troops near the Ukraine border in recent days, contrary to claims by President Vladimir Putin that troops would be pulled back from the region, according to a senior Biden administration official.… https://t.co/DZmdnKBCI3"",",
"1494097221150777349,Bolsonaro foi para a Rússia saber como se aperfeiçoar em fake news e Sérgio Moro é uma fraude intelectual e um analfabeto jurídico. #PREFITOCIRO. https://t.co/H2HPOw0mel,",
"1494097220450324482,@realMeetKevin Putin sticks to his plan and executes,",
"1494097219342974978,""Clinton campaign paid to 'infiltrate' Trump Tower, White House servers to link Trump to Russia, Durham finds\n\nhttps://t.co/2NiYxPxTlb"",",
"1494097218999050242,""2/ Here is prof. Igor Kozlovsky, a renowned Donetsk scientist who survived two years in the notorious “Isolyatsia” concentration camp in Donbas. His fault: co-organizing the “Prayer for Ukraine” demo. \nBTW, it’s his birthday today! All the best, Igor Anatolievich! https://t.co/cqEw93PDaa"",",
"1494099220315271168,This is absolutely messed up in every way. \n\nDomestic terrorism by church on hospital during global pandemic. #wtf \n\n-----\nHospital Locks Down ICU Over 'Online Attacks' for COVID Treatment https://t.co/5t2mNKUoNo,",
"1494097217837219841,@RCAstudios @JustinTrudeau If they would like to help people of Ukraine they would send them money as they live very poor even no one can imagine! People of Crimea are very happy that they are in Russia.,",PN
"1494098852298715140,Putin has started playing Clash Royale! https://t.co/coBJFqPWdM,",
"1494097216490946560,""@ElenaJaeg I mean I know most of these people are EreHisu fanatics (not Historia fans but EreHisu crazies, there is a legit difference), but it's so incredibly sad (yet hilarious) how delusional they are and the depths they're willing to go to attack Mikasa."",",
"1494097216465739778,This piece of footage shows the opposite of what Russia claims is going on. The T-72B3M are moving from Otreshkovo and its railway station to the Postyalye Dvory training ground not away from the camp there. https://t.co/9QNCSdBBWf https://t.co/wiIhGBHW9E,",
"1494097215282888706,Media Sh*ts The Bed On Russia/ Ukraine Crisis | The Kyle Kulinski Show https://t.co/q6SnD2Hhdw via @YouTube,",
"1494097215211687938,""@SkateboardRyder She talked about how busy the ER was. There was a lot of crush injuries, stabbings, gun wounds. She said something about the PD being on fire once during one protest. then there was a dog attack. Sounds pretty scary."",",
"1494097215090044937,Це догана. https://t.co/AcNOrplWrF,",
"1494098959085748226,""🚨Harte Worte aus Weißem Haus in #Ukraine-Krise. „Wir wissen jetzt,dass russische Ankündigung eines Truppenabzugs falsch war“,sagt hochrangiger Regierungsbeamter. Truppen seien um 7000 Soldaten AUFGESTOCKT worden. „False flag“-Aktion als Kriegsauslöser sei jederzeit zu befürchten"",",
"1494097214079225858,""Fachin: Justiça Eleitoral pode estar sob ataque hacker, inclusive da Rússia https://t.co/6u4K7egrDb via @UOLNoticias @UOL"",",
"1494099245653184512,Did @jkenney just say best place for a heart attack is a cab? Because your driver will likely be a doctor?\n\nThere is a lot to unpack there.\n#ableg\n#abpoli,",
"1494097213634805760,@wolfblitzer @CNNSitRoom why use the sanctions now @RepMcCaul? if you use them now and Putin still attacks then what? republicans do not get the hijack the russia narrative.they had 4 yrs under Trump to do something and they chose not to.,",
"1494097212997091328,Gente mas e aí alguém descobriu o pq do funk carioca fazer tanto sucesso na Rússia/países de língua russa?,",
"1494098981382725635,""Russ. Staatsmedien berichten von Terrorangriff in Ukraine. Eine gute Sache daran, dass ich im zerstörten Sarajevo zwischen Minenfeldern aufwuchs ist, dass wir als Schulfach Landminensicherheit hatten und ich euch nun detailliert erklären kann, wie russ. Propaganda klappt. Thread:"",",
"1494099106049892353,Attack on Titan Episode 87 delayed by 1 week\n\nhttps://t.co/5q9a3FRGDm https://t.co/Iz5oDRRxhq,",
"1494097212107804673,""""""We now have enough evidence of how the Biden administration has comported itself to offer a preliminary assessment of its performance,"""" Senior Contributor Loren Thompson says in his latest article. https://t.co/Lbp8ze1HHa"",",
"1494097210920812551,Barroso ironiza possibilidade de Bolsonaro discutir segurança de urnas com a Rússia: ‘Programa humorístico’ https://t.co/rcrSID1r7w,",
"1494097210245586944,""@Scout20202 @brianstelter Dude, send me all the left-wing bullshit you want, I get it. You really want to believe that Trump was a stooge for Putin and colluded with him to get elected. I'm not interested in your theories..."",",
"1494097210056847362,""@sofiabvlisboa Portanto, a Rússia não fez nada!"",",
"1494097209654140936,""É impressionante como tem gente idolatra e que estão a ponto de santificar o Putin, quando o mesmo apoia o regime na Venezuela e colabora para o plano de desenvolvimento nuclear no país juntamente com o Iran."",",
"1494097209087909890,Durham has spent more than $3.8 million probing the Russia investigation. That money could feed a lot of hungry children.,",
"1494097209024925701,""@fstockman using the impotence of an individual objecting to female genital mutilation as a moral argument for abandoning Ukraine to broad widespread oppression under Putin is grotesque. Kenya doesn’t incarcerate women who oppose FGM, Russia disappears people who object to Putin"",",
"1494097208660172804,guys i don’t think we can trust russia :/ https://t.co/IlSP48GK4P,",
"1494097208521723910,@Alexand14280897 @timburchett You are entitled to your opinion as am I. The difference will be that I don’t attack you personally for it.,",
"1494099243006672897,Vladimir Putin and President of Brazil Jair Bolsonaro made press statements following Russia-Brazil talks https://t.co/HGdvVMptEQ,",
"1494097207703781386,""Presidente Bolsonaro se encontra com Putin\n\n#3em1 | OPINIÃO | Constantino: “A imprensa está perdida, não tem seriedade ao dizer que Bolsonaro homenageou um soldado comunista, não sabem que é uma questão protocolar?”\n\n📺 Confira na JP News https://t.co/sPztfFvI2t"",",
"1494099127021490177,""Quando senador Angelo Coronel foi à Rússia pra """"buscar conhecimento"""" pra """"combater desinformação"""", o Fachin não abriu a boca.\nEstranho, né? https://t.co/4h00sovJT3"",",
"1494098933995511809,""""""Russia, if you're listening.""""\n\nPlease just take him back."",",
"1494097206328057862,US general issues China warning\n\nNow the US is pushing a new invasion story. It just never stops with those people😎 https://t.co/5XSSakBBHt,",DN
"1494099171565002752,Putin welcomed Brazil's Bolsonaro in the Kremlin. Quite different to the long table talks Putin held with Macron and Scholz. https://t.co/ZZ8NTQCYmL,",
"1494097206260879368,In 1990 Russia had this supersonic weaponry to hurt the psyche of people ''Havana Syndrom'' Now these devices may have built far more smaller and easiet available on the black market https://t.co/I5dl9EljAm,",
"1494097205262569475,ロシア機、米海軍機に接近　週末に地中海上空で＝国防総省🚀 https://t.co/un2SeZijiX,",
"1494097825247936512,El Puente Chaco-Corrientes desde la costanera correntina. El humo invade la mañana. Foto: @jorgeflores50 https://t.co/e4BAsPqzZS,",
"1494097203643785218,""@MourinCelia Germany is in Russia’s pocket. Germany makes all the big decisions in the EU. \n\nSo them pushing at Ukraine, encouraging them to entertain the notion of EU &amp; NATO membership has got Putin out doing a bit of willy waving. \n\nBut in your head, this is ALL down to Brexit. Amazing."",",
"1494097203157217288,@CarlaZambelli38 @jairbolsonaro O Putin se solidariza e o sociopata não,",
"1494097202477768711,""💬 President Vladimir #Putin: Russia cannot turn a blind eye to how the #US and @NATO interpret, for their own benefit, the key principles of equal and indivisible security.\n\n❗ The forceful containment of Russia is a threat to our national security.\n\n🔗 https://t.co/gme3sGYCJI https://t.co/OZlc1doOFC"",",
"1494097894365876228,Lawyer @PeterStefanovi2 said the Tories were misrepresenting the findings of the bombshell Russia report.\n\nWatch ▶️ https://t.co/yYwvYIZ4fx https://t.co/IHy1ys3LRl,",
"1494097200682618887,""Stephen Colbert tonight talking about Ukraine  -  """"Possible good news  - Russia might be pulling out.""""\n\nBut """"dudes like that never pull out when they say they will.""""\n\n(I suppose it would be churlish to say too bad Fred Trump didn't.)"",",
"1494099185838301184,PUTIN IS A LYING SACK OF SHIT. #Putin,",
"1494097199738896393,""Agora entendi o motivo: TSE decidiu """"abrir"""" as respostas aos questionamentos do Zéneral representante das FFAA, que Bozo tá usando pra escalar um inferno. O Azevedo não quer entrar no meio da briga 🤔\nLá da Rússia o capiroto já duvidou do tal questionário respondido. https://t.co/eEdIptt8J8"",",
"1494097199692668936,""@e_didrik @DonaldJTrumpJr Okay, so your chief complaint is that he doesn’t sound like a stuffed shirt with a silk tongue? What about his ability to get the job done? Lyin Biden: 15% inflation, gas and energy prices skyrocket, Ukraine getting invaded, shortages everywhere. Didn’t have that with trump #FJB"",",
"1494097199122243588,""не можуть. Потрібно хоч дві догани.\nОсь її фото. Але я трішки замаскувала, бо за законом не маю права публікувати без дозволу. І не демонструю її прізвище. https://t.co/Gn53sLj6Eg"",",
"1494097198262505476,""@ABC Russia has been doing things like that for a long time, and they don’t seem to care. Why does the US continue to let them do those things?🤔🤔🤔🤔🤔🤔🤔🤔🤔"",",
"1494097196999864320,@HirschlerEd @Yahoo Putin's lap dog only cared about his pocket book.,",
"1494097196387639299,""Será que tem gente que acredita que a China e Rússia quer pessoas como Ciro, Lula, e Moro? \n  - Ambos querem ser Bidê. \n\nKakskskkskss https://t.co/vOdrzSFjtJ"",",
"1494097195976380420,""Rusia de Putin, retiró pocos soldados pero ahora vuelve a enviar más a la frontera con Ucrania. Una actitud ambigua y que fomenta más la idea de invasión.\nhttps://t.co/lC4JZYSC9L"",",
"1494097195896868869,@realMeetKevin At this point i dont think anyone knows whats going to happen except putin,",
"1494099121191669761,#ANALYSIS: Morrison's found a new line of attack — and not even the ASIO boss can stop him https://t.co/BCmXSb1xrW,",
"1494097195762524162,A pesar que Putin dice haber retirado parte del Ejército Rusia de la frontera con Ucrania todavía hay 150 mil soldados a pocos kilómetros. Además de otra cantidad no específica de miles soldados que están haciendo maniobras militares en Bielorusia. \nhttps://t.co/IJev30obRp,",
"1494097195645210629,""So much of this story is in plain sight. Boris Johnson told us who he is. A man who covered for Putin. That’s what he did when he suppressed both Russia Report &amp; any subsequent investigation. By any strict definition of the word, he is a Russian asset\n\nhttps://t.co/3c24lTOHEu"",",
"1494099013116653571,Update: the library apologized for suggesting that there was any attack on books after an elected official told them to take down the sign. https://t.co/P9AOccsEn9,",
"1494097193669730309,Report: Hillary Clinton was the mastermind behind the Trump-Russia collusion hoax https://t.co/Jgvez3Mzqs,",
"1494097193300541440,""It is past time for more honesty in discussions over Ukraine’s relationship with NATO, argues @SSestanovich. Neither permanent exclusion from nor near-term inclusion in the alliance are good options for Kyiv or the region.\nhttps://t.co/0fQfZMOOiP"",",
"1494097193208328197,@besthealthyou @rickoblock @NBCOlympics Russia delayed sending her test to the lab… that’s why it was late.,",
"1494097919099781121,""Enquanto o povo se distrai com a palhaçada bolsonarista na Rússia, a Eletrobrás é sub-avaliada e sua venda é autorizada. Isso é um governo de sucesso: espetacularização da política em sincronia com a economia da destruição do Brasil."",",
"1494097191283175425,""Cada cita de Putin, cada palabra que les lanza, cada referencia acerca de la Ucrania, es una cachetada a la hipocresía de Europa y al miserable rol de la OTAN... https://t.co/GiZR8TDVF4"",",
